time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:replica95DelayMsMap,FeederManager:replica99DelayMsMap,FeederManager:replicaAvgDelayMsMap,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaMaxDelayMsMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:elapsedTxn95Ms,Replay:elapsedTxn99Ms,Replay:elapsedTxnAvgMs,Replay:elapsedTxnMaxMs,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:outputQueue95DelayMs,Replay:outputQueue99DelayMs,Replay:outputQueueAvgDelayMs,Replay:outputQueueMaxDelayMs,Replay:replayQueue95DelayMs,Replay:replayQueue99DelayMs,Replay:replayQueueAvgDelayMs,Replay:replayQueueMaxDelayMs,Replay:totalCommitProcessingNanos,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2025-11-26 08:08:22.424 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3177477,31624, , ,7,1,340,7,0.02, , , , , , , ,7,6, ,143,1,3,4,8, ,193,16, , , , , , , , , , , , , ,68665,3,67093,67093,1,1,5,11,68719,1000250048512,81,81,81,81, , , , , ,9,202, , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,68665,2,2,1,2, , ,30,2,2,4,2, ,3,3, ,30, ,2048,1, , , , , ,707423,115,1961,2, , , , , , ,23,445,407584512,1, , , , , , ,194, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:09:25.059 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3189653,43112,224, ,8, ,425,1,0.00, , , , , , , ,8,8, , , ,3,3,10, ,464,142, , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764144561461,437, , , ,57,3145728,77788,21,31,8,31, , ,146,22,22,3,34, ,3,25, ,146,1, , , , , , , ,65853,149,9109,36, , , , , , ,1,23,502740480, , , , , , , ,374, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,20, ,1,276, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , 
2025-11-26 08:10:27.968 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3197237,50696,224, ,8, ,92, , , , , , , , , ,8,8, , , ,3,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764144624370,485, , , ,53,3145728,86062,10,26,4,26, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,8274,30, , , , , , , , ,513226240, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:11:30.901 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3204821,58280,224, ,8, ,92, , , , , , , , , ,8,8, , , ,3,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764144687296,533, , , ,53,3145728,94336,5,7,3,7, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,8274,30, , , , , , , , ,519517696, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:12:34.146 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3212405,65864,224, ,8, ,92, , , , , , , , , ,8,8, , , ,3,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764144750540,581, , , ,53,3145728,102610,5,7,2,7, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,8274,30, , , , , , ,1,23,430757152, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:13:37.277 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3219989,73448,224, ,8, ,92, , , , , , , , , ,8,8, , , ,3,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764144813677,629, , , ,51,3145728,110884,7,9,3,9, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,8274,30, , , , , , , , ,447534368, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:14:40.545 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3227573,81032,224, ,8, ,92, , , , , , , , , ,8,8, , , ,3,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764144876827,677, , , ,51,3145728,119158,5,5,3,5, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,8274,30, , , , , , , , ,453825824, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:15:43.045 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3235157,88616,224, ,8, ,92, , , , , , , , , ,8,8, , , ,3,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764144939312,725, , , ,52,3145728,127432,5,6,2,6, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,8274,30, , , , , , , , ,460117280, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:16:44.791 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3242213,95672,224, ,9, ,93, , , , , , , , , ,9,8, , , ,5,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145000756,773, , , ,52,3145728,137952,11,33,6,33, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,10520,30, , , , , , , , ,466408736, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:17:47.605 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3249365,102824,224, ,9, ,92, , , , , , , , , ,9,8, , , ,5,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145066615,822, , , ,43,3145728,146266,12,32,5,32, , , ,18,18, ,31, ,3,21, , ,1, , , , , , , , , ,8311,31, , , , , , , , ,472700192, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:18:50.392 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3256517,109976,224, ,9, ,92, , , , , , , , , ,9,8, , , ,5,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145129441,870, , , ,43,3145728,154540,7,8,3,8, , , ,18,18, ,30, ,3,22, , ,1, , , , , , , , , ,8274,30, , , , , , , , ,478991648, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:19:53.134 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3266781,120240,224, ,10, ,93, , , , , , , , , ,10,8, , , ,5,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145192196,918, , , ,43,3145728,165075,5,6,3,6, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,10535,30, , , , , , , , ,485283104, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:20:55.881 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3274509,127968,224, ,10, ,94, , , , , , , , , ,10,8, , , ,5,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145254964,970, , , ,43,3145728,173555,10,23,4,23, , , ,20,20, ,32, ,3,23, , ,1, , , , , , , , , ,8480,32, , , , , , , , ,495768864, , , , , , , ,56, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:21:58.773 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3282093,135552,224, ,10, ,92, , , , , , , , , ,10,8, , , ,5,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145317882,1018, , , ,43,3145728,181829,6,6,3,6, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,8274,30, , , , , , , , ,502060320, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:23:01.234 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3289677,143136,224, ,10, ,92, , , , , , , , , ,10,8, , , ,5,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145380365,1066, , , ,43,3145728,190103,6,12,3,12, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,8274,30, , , , , , , , ,512546080, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:24:03.719 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3298653,152112,224, ,10, ,96, , , , , , , , , ,10,8, , , ,5,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145442856,1122, , , ,64,3145728,200405,10,31,4,31, , , ,22,22, ,34, ,3,25, , ,1, , , , , , , , , ,10302,34, , , , , , , , ,531420448, , , , , , , ,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:25:07.070 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3429445,282904,224, ,10, ,100, , , , , , , , , ,10,8, , , ,5,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145506227,1186, , , ,43,3145728,332093,42,57,9,57, , , ,26,26, ,38, ,3,29, , ,1, , , , , , , , , ,131688,38, , , , , , , , ,564974880, , , , , , , ,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:26:10.086 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3437973,291432,224, ,11, ,93, , , , , , , , , ,11,8, , , ,6,3,11, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145569256,1234, , , ,43,3145728,342657,13,14,4,14, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,10564,30, , , , , , , , ,577557792, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:27:12.982 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3462741,316200,224, ,11, ,93, , , , , , , , , ,11,8, , , ,6,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145632167,1284, , , ,43,3145728,366984,7,7,3,7, , , ,19,19, ,31, ,3,23, , ,1, , , , , , , , , ,24327,31, , , , , , ,1,129,411409328, , , , , , , ,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:28:16.477 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3470325,323784,224, ,11, ,92, , , , , , , , , ,11,8, , , ,6,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145695677,1332, , , ,42,3145728,375258,5,12,3,12, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,8274,30, , , , , , , , ,426089392, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:29:19.891 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3477909,331368,224, ,11, ,92, , , , , , , , , ,11,8, , , ,6,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145759105,1380, , , ,43,3145728,383532,6,24,4,24, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,8274,30, , , , , , , , ,436575152, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:30:22.370 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3485765,339224,224, ,11, ,93, , , , , , , , , ,11,8, , , ,6,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145821602,1430, , , ,43,3145728,392089,7,17,3,17, , , ,19,19, ,31, ,3,22, , ,1, , , , , , , , , ,8557,31, , , , , , , , ,457546672, , , , , , , ,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:31:25.766 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3493349,346808,224, ,11, ,92, , , , , , , , , ,11,8, , , ,6,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145885012,1478, , , ,42,3145728,400363,13,23,4,23, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,8274,30, , , , , , , , ,465935280, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-11-26 08:32:28.967 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3500933,354392,224, ,11, ,92, , , , , , , , , ,11,8, , , ,6,3,10, ,128, , , , , , , , , , , , , , ,68665,3,67093,67093, , , , ,68719,1000250048512,81,81,81,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68719, , , , ,1764144501865,,, , , , , , , , , , , , , , , , , , , , , ,1764145948222,1526, , , ,42,3145728,408637,6,7,3,7, , , ,18,18, ,30, ,3,21, , ,1, , , , , , , , , ,8274,30, , , , , , , , ,474323888, , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
